** CoAP Proxy at: coap://localhost:5683
BasicForwardingProxy2 started.
[DBG] 3967347142989 HTTP_TRANSLATED 16444_A0983968
[DBG] 3967410429862 COAP_RECEIVED 16458_CF3489F3
[DBG] 3967410588974 COAP_TRANSLATED 16458_CF3489F3
[DBG] 3967423182463 HTTP_RECVD_SUCCESS 16445_E6B4BD6E
[DBG] 3967423419105 HTTP_TRANSLATED 16445_E6B4BD6E
[DBG] 3967486360900 COAP_RECEIVED 16459_460A022D
[DBG] 3967486531009 COAP_TRANSLATED 16459_460A022D
[DBG] 3967499396754 HTTP_RECVD_SUCCESS 16446_6D0CD97A
[DBG] 3967499701412 HTTP_TRANSLATED 16446_6D0CD97A
[DBG] 3967566359386 COAP_RECEIVED 16460_D502E083
[DBG] 3967566588719 COAP_TRANSLATED 16460_D502E083
[DBG] 3967574909811 HTTP_RECVD_SUCCESS 16447_9A7F0073
[DBG] 3967575202537 HTTP_TRANSLATED 16447_9A7F0073
[DBG] 3967642718219 COAP_RECEIVED 16461_A8609B47
[DBG] 3967642999125 COAP_TRANSLATED 16461_A8609B47
[DBG] 3967651868517 HTTP_RECVD_SUCCESS 16448_8CC4C847
[DBG] 3967652291766 HTTP_TRANSLATED 16448_8CC4C847
[DBG] 3967718524053 COAP_RECEIVED 16462_19195D62
[DBG] 3967718696729 COAP_TRANSLATED 16462_19195D62
[DBG] 3967727489136 HTTP_RECVD_SUCCESS 16449_365F6DA1
[DBG] 3967727738424 HTTP_TRANSLATED 16449_365F6DA1
[DBG] 3967794435182 COAP_RECEIVED 16463_A460A608
[DBG] 3967794612156 COAP_TRANSLATED 16463_A460A608
[DBG] 3967802726944 HTTP_RECVD_SUCCESS 16450_0A775716
[DBG] 3967802940853 HTTP_TRANSLATED 16450_0A775716
[DBG] 3967870416912 COAP_RECEIVED 16464_7EA3DD65
[DBG] 3967870585928 COAP_TRANSLATED 16464_7EA3DD65
[DBG] 3967878601214 HTTP_RECVD_SUCCESS 16451_F48D7438
[DBG] 3967878824348 HTTP_TRANSLATED 16451_F48D7438
[DBG] 3967950298082 COAP_RECEIVED 16465_06ECF7F0
[DBG] 3967950485621 COAP_TRANSLATED 16465_06ECF7F0
[DBG] 3967954916242 HTTP_RECVD_SUCCESS 16452_BF13CABF
[DBG] 3967955147957 HTTP_TRANSLATED 16452_BF13CABF
[DBG] 3968026676874 COAP_RECEIVED 16466_72197D1E
[DBG] 3968026858496 COAP_TRANSLATED 16466_72197D1E
[DBG] 3968031252412 HTTP_RECVD_SUCCESS 16453_D353B96F
[DBG] 3968031541420 HTTP_TRANSLATED 16453_D353B96F
[DBG] 3968102515896 COAP_RECEIVED 16467_3A3A2356
[DBG] 3968102685858 COAP_TRANSLATED 16467_3A3A2356
[DBG] 3968106886363 HTTP_RECVD_SUCCESS 16454_BE646BA5
[DBG] 3968107098813 HTTP_TRANSLATED 16454_BE646BA5
[DBG] 3968178559282 COAP_RECEIVED 16468_840CB898
[DBG] 3968178801322 COAP_TRANSLATED 16468_840CB898
[DBG] 3968186538033 HTTP_RECVD_SUCCESS 16455_0D94C0FC
[DBG] 3968186778953 HTTP_TRANSLATED 16455_0D94C0FC
[DBG] 3968254535497 COAP_RECEIVED 16469_61C7B4B5
[DBG] 3968254746057 COAP_TRANSLATED 16469_61C7B4B5
[DBG] 3968262899680 HTTP_RECVD_SUCCESS 16456_3D84B755
[DBG] 3968263137525 HTTP_TRANSLATED 16456_3D84B755
[DBG] 3968334416777 COAP_RECEIVED 16470_02A03810
[DBG] 3968334578929 COAP_TRANSLATED 16470_02A03810
[DBG] 3968338747540 HTTP_RECVD_SUCCESS 16457_283A4D17
[DBG] 3968339056221 HTTP_TRANSLATED 16457_283A4D17
[DBG] 3968410682576 COAP_RECEIVED 16471_44FE02F3
[DBG] 3968410933701 COAP_TRANSLATED 16471_44FE02F3
[DBG] 3968415199206 HTTP_RECVD_SUCCESS 16458_CF3489F3
[DBG] 3968415450314 HTTP_TRANSLATED 16458_CF3489F3
[DBG] 3968486544574 COAP_RECEIVED 16472_F39C96F0
[DBG] 3968486804726 COAP_TRANSLATED 16472_F39C96F0
[DBG] 3968490344314 HTTP_RECVD_SUCCESS 16459_460A022D
[DBG] 3968490594384 HTTP_TRANSLATED 16459_460A022D
[DBG] 3968562476582 COAP_RECEIVED 16473_E2F7317E
[DBG] 3968562662935 COAP_TRANSLATED 16473_E2F7317E
[DBG] 3968570667378 HTTP_RECVD_SUCCESS 16460_D502E083
[DBG] 3968570907163 HTTP_TRANSLATED 16460_D502E083
[DBG] 3968638560363 COAP_RECEIVED 16474_A46AC702
[DBG] 3968638734812 COAP_TRANSLATED 16474_A46AC702
[DBG] 3968647288231 HTTP_RECVD_SUCCESS 16461_A8609B47
[DBG] 3968647570493 HTTP_TRANSLATED 16461_A8609B47
[DBG] 3968718645705 COAP_RECEIVED 16475_0F4B917B
[DBG] 3968718814957 COAP_TRANSLATED 16475_0F4B917B
[DBG] 3968722899368 HTTP_RECVD_SUCCESS 16462_19195D62
[DBG] 3968723159414 HTTP_TRANSLATED 16462_19195D62
[DBG] 3968794650177 COAP_RECEIVED 16476_A28F5147
[DBG] 3968794847540 COAP_TRANSLATED 16476_A28F5147
[DBG] 3968798392460 HTTP_RECVD_SUCCESS 16463_A460A608
[DBG] 3968798623307 HTTP_TRANSLATED 16463_A460A608
[DBG] 3968870567509 COAP_RECEIVED 16477_54A02590
[DBG] 3968870774874 COAP_TRANSLATED 16477_54A02590
[DBG] 3968874555837 HTTP_RECVD_SUCCESS 16464_7EA3DD65
[DBG] 3968874800979 HTTP_TRANSLATED 16464_7EA3DD65
[DBG] 3968946993613 COAP_RECEIVED 16478_A3FF8595
[DBG] 3968947237137 COAP_TRANSLATED 16478_A3FF8595
[DBG] 3968954784897 HTTP_RECVD_SUCCESS 16465_06ECF7F0
[DBG] 3968955121323 HTTP_TRANSLATED 16465_06ECF7F0
[DBG] 3969022751874 COAP_RECEIVED 16479_DA7AE698
[DBG] 3969022943255 COAP_TRANSLATED 16479_DA7AE698
[DBG] 3969031360951 HTTP_RECVD_SUCCESS 16466_72197D1E
[DBG] 3969031625729 HTTP_TRANSLATED 16466_72197D1E
[DBG] 3969102640635 COAP_RECEIVED 16480_B4AC969A
[DBG] 3969102840271 COAP_TRANSLATED 16480_B4AC969A
[DBG] 3969106721196 HTTP_RECVD_SUCCESS 16467_3A3A2356
[DBG] 3969106975486 HTTP_TRANSLATED 16467_3A3A2356
[DBG] 3969178666867 COAP_RECEIVED 16481_F0543F9B
[DBG] 3969178897898 COAP_TRANSLATED 16481_F0543F9B
[DBG] 3969183731518 HTTP_RECVD_SUCCESS 16468_840CB898
[DBG] 3969183965694 HTTP_TRANSLATED 16468_840CB898
[DBG] 3969254565525 COAP_RECEIVED 16482_B29A2F7F
[DBG] 3969258893562 HTTP_RECVD_SUCCESS 16469_61C7B4B5
[DBG] 3969302952714 COAP_TRANSLATED 16482_B29A2F7F
[DBG] 3969303087509 HTTP_TRANSLATED 16469_61C7B4B5
[DBG] 3969330716800 COAP_RECEIVED 16483_0C6AC6BC
[DBG] 3969330998291 COAP_TRANSLATED 16483_0C6AC6BC
[DBG] 3969338661517 HTTP_RECVD_SUCCESS 16470_02A03810
[DBG] 3969338894106 HTTP_TRANSLATED 16470_02A03810
[DBG] 3969406594600 COAP_RECEIVED 16484_3F87C423
[DBG] 3969406769593 COAP_TRANSLATED 16484_3F87C423
[DBG] 3969415155204 HTTP_RECVD_SUCCESS 16471_44FE02F3
[DBG] 3969415402943 HTTP_TRANSLATED 16471_44FE02F3
[DBG] 3969486748990 COAP_RECEIVED 16485_D1653F4D
[DBG] 3969486951080 COAP_TRANSLATED 16485_D1653F4D
[DBG] 3969490874210 HTTP_RECVD_SUCCESS 16472_F39C96F0
[DBG] 3969491103221 HTTP_TRANSLATED 16472_F39C96F0
[DBG] 3969562597814 COAP_RECEIVED 16486_0F246C86
[DBG] 3969562771507 COAP_TRANSLATED 16486_0F246C86
[DBG] 3969566790955 HTTP_RECVD_SUCCESS 16473_E2F7317E
[DBG] 3969567017330 HTTP_TRANSLATED 16473_E2F7317E
[DBG] 3969638812976 COAP_RECEIVED 16487_0E7A6217
[DBG] 3969639051480 COAP_TRANSLATED 16487_0E7A6217
[DBG] 3969643482429 HTTP_RECVD_SUCCESS 16474_A46AC702
[DBG] 3969643851077 HTTP_TRANSLATED 16474_A46AC702
[DBG] 3969714665498 COAP_RECEIVED 16488_1F0EE593
[DBG] 3969714857887 COAP_TRANSLATED 16488_1F0EE593
[DBG] 3969722865224 HTTP_RECVD_SUCCESS 16475_0F4B917B
[DBG] 3969723121116 HTTP_TRANSLATED 16475_0F4B917B
[DBG] 3969790697567 COAP_RECEIVED 16489_9795AE5C
[DBG] 3969790867565 COAP_TRANSLATED 16489_9795AE5C
[DBG] 3969798888773 HTTP_RECVD_SUCCESS 16476_A28F5147
[DBG] 3969799224750 HTTP_TRANSLATED 16476_A28F5147
[DBG] 3969870765392 COAP_RECEIVED 16490_E3EE79D9
[DBG] 3969870999796 COAP_TRANSLATED 16490_E3EE79D9
[DBG] 3969874816405 HTTP_RECVD_SUCCESS 16477_54A02590
[DBG] 3969875042752 HTTP_TRANSLATED 16477_54A02590
[DBG] 3969946651399 COAP_RECEIVED 16491_78535F20
[DBG] 3969946814305 COAP_TRANSLATED 16491_78535F20
[DBG] 3969953333200 HTTP_RECVD_SUCCESS 16478_A3FF8595
[DBG] 3969953604291 HTTP_TRANSLATED 16478_A3FF8595
[DBG] 3970022564123 COAP_RECEIVED 16492_CF8EB0EA
[DBG] 3970022722817 COAP_TRANSLATED 16492_CF8EB0EA
[DBG] 3970027456218 HTTP_RECVD_SUCCESS 16479_DA7AE698
[DBG] 3970027840695 HTTP_TRANSLATED 16479_DA7AE698
[DBG] 3970098550884 COAP_RECEIVED 16493_1E95D8C2
[DBG] 3970098731666 COAP_TRANSLATED 16493_1E95D8C2
[DBG] 3970107215473 HTTP_RECVD_SUCCESS 16480_B4AC969A
[DBG] 3970107437416 HTTP_TRANSLATED 16480_B4AC969A
[DBG] 3970174731107 COAP_RECEIVED 16494_3C3F101C
[DBG] 3970174903246 COAP_TRANSLATED 16494_3C3F101C
[DBG] 3970182756982 HTTP_RECVD_SUCCESS 16481_F0543F9B
[DBG] 3970182985194 HTTP_TRANSLATED 16481_F0543F9B
[DBG] 3970254674951 COAP_RECEIVED 16495_7378906F
[DBG] 3970254832724 COAP_TRANSLATED 16495_7378906F
[DBG] 3970306995011 HTTP_RECVD_SUCCESS 16482_B29A2F7F
[DBG] 3970307206077 HTTP_TRANSLATED 16482_B29A2F7F
[DBG] 3970330629223 COAP_RECEIVED 16496_D7FD6F88
[DBG] 3970330788167 COAP_TRANSLATED 16496_D7FD6F88
[DBG] 3970335286994 HTTP_RECVD_SUCCESS 16483_0C6AC6BC
[DBG] 3970335560907 HTTP_TRANSLATED 16483_0C6AC6BC
[DBG] 3970406797163 COAP_RECEIVED 16497_00D0E5F0
[DBG] 3970407020605 COAP_TRANSLATED 16497_00D0E5F0
[DBG] 3970410715006 HTTP_RECVD_SUCCESS 16484_3F87C423
[DBG] 3970411004114 HTTP_TRANSLATED 16484_3F87C423
[DBG] 3970482560540 COAP_RECEIVED 16498_BA5BCD34
[DBG] 3970482721612 COAP_TRANSLATED 16498_BA5BCD34
[DBG] 3970490958952 HTTP_RECVD_SUCCESS 16485_D1653F4D
[DBG] 3970491174956 HTTP_TRANSLATED 16485_D1653F4D
[DBG] 3970558744429 COAP_RECEIVED 16499_5FA4AEF4
[DBG] 3970558903483 COAP_TRANSLATED 16499_5FA4AEF4
[DBG] 3970566961582 HTTP_RECVD_SUCCESS 16486_0F246C86
[DBG] 3970567200925 HTTP_TRANSLATED 16486_0F246C86
[DBG] 3970638710314 COAP_RECEIVED 16500_A8513B0D
[DBG] 3970638886157 COAP_TRANSLATED 16500_A8513B0D
[DBG] 3970642957066 HTTP_RECVD_SUCCESS 16487_0E7A6217
[DBG] 3970643184716 HTTP_TRANSLATED 16487_0E7A6217
[DBG] 3970714654148 COAP_RECEIVED 16501_6B3EA4D0
[DBG] 3970714825184 COAP_TRANSLATED 16501_6B3EA4D0
[DBG] 3970718774100 HTTP_RECVD_SUCCESS 16488_1F0EE593
[DBG] 3970718993655 HTTP_TRANSLATED 16488_1F0EE593
[DBG] 3970790614863 COAP_RECEIVED 16502_5E8E5AF1
[DBG] 3970790775537 COAP_TRANSLATED 16502_5E8E5AF1
[DBG] 3970794924144 HTTP_RECVD_SUCCESS 16489_9795AE5C
[DBG] 3970795239007 HTTP_TRANSLATED 16489_9795AE5C
[DBG] 3970866628385 COAP_RECEIVED 16503_21EB5991
[DBG] 3970866806787 COAP_TRANSLATED 16503_21EB5991
[DBG] 3970875259420 HTTP_RECVD_SUCCESS 16490_E3EE79D9
[DBG] 3970875468883 HTTP_TRANSLATED 16490_E3EE79D9
[DBG] 3970942784441 COAP_RECEIVED 16504_584F1107
[DBG] 3970942947906 COAP_TRANSLATED 16504_584F1107
[DBG] 3970950691941 HTTP_RECVD_SUCCESS 16491_78535F20
[DBG] 3970950920751 HTTP_TRANSLATED 16491_78535F20
[DBG] 3971022709547 COAP_RECEIVED 16505_AE9AD141
[DBG] 3971022874448 COAP_TRANSLATED 16505_AE9AD141
[DBG] 3971026781133 HTTP_RECVD_SUCCESS 16492_CF8EB0EA
[DBG] 3971027011186 HTTP_TRANSLATED 16492_CF8EB0EA
[DBG] 3971098685601 COAP_RECEIVED 16506_723BF540
[DBG] 3971098848906 COAP_TRANSLATED 16506_723BF540
[DBG] 3971102789988 HTTP_RECVD_SUCCESS 16493_1E95D8C2
[DBG] 3971103020029 HTTP_TRANSLATED 16493_1E95D8C2
[DBG] 3971174630763 COAP_RECEIVED 16507_D9486943
[DBG] 3971174791013 COAP_TRANSLATED 16507_D9486943
[DBG] 3971178650136 HTTP_RECVD_SUCCESS 16494_3C3F101C
[DBG] 3971178850732 HTTP_TRANSLATED 16494_3C3F101C
[DBG] 3971250580316 COAP_RECEIVED 16508_5F4CAEB3
[DBG] 3971250741073 COAP_TRANSLATED 16508_5F4CAEB3
[DBG] 3971258667821 HTTP_RECVD_SUCCESS 16495_7378906F
[DBG] 3971258908540 HTTP_TRANSLATED 16495_7378906F
[DBG] 3971326810194 COAP_RECEIVED 16509_317EA0D9
[DBG] 3971326976135 COAP_TRANSLATED 16509_317EA0D9
[DBG] 3971334780914 HTTP_RECVD_SUCCESS 16496_D7FD6F88
[DBG] 3971334999063 HTTP_TRANSLATED 16496_D7FD6F88
[DBG] 3971406798007 COAP_RECEIVED 16510_81DD1322
[DBG] 3971406974727 COAP_TRANSLATED 16510_81DD1322
[DBG] 3971410808263 HTTP_RECVD_SUCCESS 16497_00D0E5F0
[DBG] 3971411027816 HTTP_TRANSLATED 16497_00D0E5F0
[DBG] 3971482774491 COAP_RECEIVED 16511_86341E3C
[DBG] 3971482935841 COAP_TRANSLATED 16511_86341E3C
[DBG] 3971486547424 HTTP_RECVD_SUCCESS 16498_BA5BCD34
[DBG] 3971486750409 HTTP_TRANSLATED 16498_BA5BCD34
[DBG] 3971558647851 COAP_RECEIVED 16512_DC475175
[DBG] 3971558810544 COAP_TRANSLATED 16512_DC475175
[DBG] 3971562750104 HTTP_RECVD_SUCCESS 16499_5FA4AEF4
[DBG] 3971562994282 HTTP_TRANSLATED 16499_5FA4AEF4
[DBG] 3971634609660 COAP_RECEIVED 16513_C603BAA7
[DBG] 3971634778654 COAP_TRANSLATED 16513_C603BAA7
[DBG] 3971642646703 HTTP_RECVD_SUCCESS 16500_A8513B0D
[DBG] 3971642867441 HTTP_TRANSLATED 16500_A8513B0D
[DBG] 3971710828681 COAP_RECEIVED 16514_15534FFF
[DBG] 3971710992504 COAP_TRANSLATED 16514_15534FFF
[DBG] 3971718593704 HTTP_RECVD_SUCCESS 16501_6B3EA4D0
[DBG] 3971718830705 HTTP_TRANSLATED 16501_6B3EA4D0
[DBG] 3971790761741 COAP_RECEIVED 16515_B6F9A591
[DBG] 3971791018715 COAP_TRANSLATED 16515_B6F9A591
[DBG] 3971794782308 HTTP_RECVD_SUCCESS 16502_5E8E5AF1
[DBG] 3971795189291 HTTP_TRANSLATED 16502_5E8E5AF1
[DBG] 3971866964535 COAP_RECEIVED 16516_5C72A377
[DBG] 3971867199172 COAP_TRANSLATED 16516_5C72A377
[DBG] 3971870585856 HTTP_RECVD_SUCCESS 16503_21EB5991
[DBG] 3971870817854 HTTP_TRANSLATED 16503_21EB5991
[DBG] 3971942665518 COAP_RECEIVED 16517_01278934
[DBG] 3971942850511 COAP_TRANSLATED 16517_01278934
[DBG] 3971946737326 HTTP_RECVD_SUCCESS 16504_584F1107
[DBG] 3971946952462 HTTP_TRANSLATED 16504_584F1107
[DBG] 3972018876536 COAP_RECEIVED 16518_B8A920BB
[DBG] 3972019036190 COAP_TRANSLATED 16518_B8A920BB
[DBG] 3972026849359 HTTP_RECVD_SUCCESS 16505_AE9AD141
[DBG] 3972027066271 HTTP_TRANSLATED 16505_AE9AD141
[DBG] 3972094830046 COAP_RECEIVED 16519_FA8A5362
[DBG] 3972094987424 COAP_TRANSLATED 16519_FA8A5362
[DBG] 3972102713738 HTTP_RECVD_SUCCESS 16506_723BF540
[DBG] 3972102918209 HTTP_TRANSLATED 16506_723BF540
[DBG] 3972174770958 COAP_RECEIVED 16520_39FBC11F
[DBG] 3972174933769 COAP_TRANSLATED 16520_39FBC11F
[DBG] 3972178832211 HTTP_RECVD_SUCCESS 16507_D9486943
[DBG] 3972179058856 HTTP_TRANSLATED 16507_D9486943
[DBG] 3972250787017 COAP_RECEIVED 16521_88F61138
[DBG] 3972251029869 COAP_TRANSLATED 16521_88F61138
[DBG] 3972254678685 HTTP_RECVD_SUCCESS 16508_5F4CAEB3
[DBG] 3972254903994 HTTP_TRANSLATED 16508_5F4CAEB3
[DBG] 3972326725510 COAP_RECEIVED 16522_1CD62C84
[DBG] 3972326908956 COAP_TRANSLATED 16522_1CD62C84
[DBG] 3972330859599 HTTP_RECVD_SUCCESS 16509_317EA0D9
[DBG] 3972331082277 HTTP_TRANSLATED 16509_317EA0D9
[DBG] 3972402922139 COAP_RECEIVED 16523_A732595B
[DBG] 3972403085123 COAP_TRANSLATED 16523_A732595B
[DBG] 3972410943178 HTTP_RECVD_SUCCESS 16510_81DD1322
[DBG] 3972411146014 HTTP_TRANSLATED 16510_81DD1322
[DBG] 3972478847155 COAP_RECEIVED 16524_A552AB28
[DBG] 3972478998613 COAP_TRANSLATED 16524_A552AB28
[DBG] 3972486975165 HTTP_RECVD_SUCCESS 16511_86341E3C
[DBG] 3972487228335 HTTP_TRANSLATED 16511_86341E3C
[DBG] 3972559032676 COAP_RECEIVED 16525_E7DFE4B9
[DBG] 3972559230117 COAP_TRANSLATED 16525_E7DFE4B9
[DBG] 3972563008014 HTTP_RECVD_SUCCESS 16512_DC475175
[DBG] 3972563243713 HTTP_TRANSLATED 16512_DC475175
[DBG] 3972634819660 COAP_RECEIVED 16526_CA2A87C0
[DBG] 3972635084689 COAP_TRANSLATED 16526_CA2A87C0
[DBG] 3972638515562 HTTP_RECVD_SUCCESS 16513_C603BAA7
[DBG] 3972638742913 HTTP_TRANSLATED 16513_C603BAA7
[DBG] 3972710760238 COAP_RECEIVED 16527_2A739565
[DBG] 3972710919771 COAP_TRANSLATED 16527_2A739565
[DBG] 3972714685631 HTTP_RECVD_SUCCESS 16514_15534FFF
[DBG] 3972715013271 HTTP_TRANSLATED 16514_15534FFF
[DBG] 3972786997064 COAP_RECEIVED 16528_4D6C2FDE
[DBG] 3972787175643 COAP_TRANSLATED 16528_4D6C2FDE
[DBG] 3972795097148 HTTP_RECVD_SUCCESS 16515_B6F9A591
[DBG] 3972795344787 HTTP_TRANSLATED 16515_B6F9A591
[DBG] 3972862897623 COAP_RECEIVED 16529_A932BE4A
[DBG] 3972863064485 COAP_TRANSLATED 16529_A932BE4A
[DBG] 3972871013181 HTTP_RECVD_SUCCESS 16516_5C72A377
[DBG] 3972871236606 HTTP_TRANSLATED 16516_5C72A377
[DBG] 3972942884751 COAP_RECEIVED 16530_DFF8035D
[DBG] 3972943037490 COAP_TRANSLATED 16530_DFF8035D
[DBG] 3972946483822 HTTP_RECVD_SUCCESS 16517_01278934
[DBG] 3972946707355 HTTP_TRANSLATED 16517_01278934
[DBG] 3973018838694 COAP_RECEIVED 16531_DB64984E
[DBG] 3973018987242 COAP_TRANSLATED 16531_DB64984E
[DBG] 3973023002964 HTTP_RECVD_SUCCESS 16518_B8A920BB
[DBG] 3973023312896 HTTP_TRANSLATED 16518_B8A920BB
[DBG] 3973095186208 COAP_RECEIVED 16532_4C3CCADB
[DBG] 3973095372845 COAP_TRANSLATED 16532_4C3CCADB
[DBG] 3973098678634 HTTP_RECVD_SUCCESS 16519_FA8A5362
[DBG] 3973098904532 HTTP_TRANSLATED 16519_FA8A5362
[DBG] 3973170988497 COAP_RECEIVED 16533_005A54C0
[DBG] 3973171149431 COAP_TRANSLATED 16533_005A54C0
[DBG] 3973178602288 HTTP_RECVD_SUCCESS 16520_39FBC11F
[DBG] 3973178826076 HTTP_TRANSLATED 16520_39FBC11F
[DBG] 3973246954238 COAP_RECEIVED 16534_3951A249
[DBG] 3973247101729 COAP_TRANSLATED 16534_3951A249
[DBG] 3973255001661 HTTP_RECVD_SUCCESS 16521_88F61138
[DBG] 3973255444706 HTTP_TRANSLATED 16521_88F61138
[DBG] 3973326893372 COAP_RECEIVED 16535_4B352D60
[DBG] 3973327041181 COAP_TRANSLATED 16535_4B352D60
[DBG] 3973331340939 HTTP_RECVD_SUCCESS 16522_1CD62C84
[DBG] 3973331556409 HTTP_TRANSLATED 16522_1CD62C84
[DBG] 3973402858893 COAP_RECEIVED 16536_FF3FB981
[DBG] 3973403009993 COAP_TRANSLATED 16536_FF3FB981
[DBG] 3973406869432 HTTP_RECVD_SUCCESS 16523_A732595B
[DBG] 3973407093092 HTTP_TRANSLATED 16523_A732595B
[DBG] 3973479032564 COAP_RECEIVED 16537_74FFDF77
[DBG] 3973479208798 COAP_TRANSLATED 16537_74FFDF77
[DBG] 3973482948910 HTTP_RECVD_SUCCESS 16524_A552AB28
[DBG] 3973483244265 HTTP_TRANSLATED 16524_A552AB28
[DBG] 3973555217357 COAP_RECEIVED 16538_D8340222
[DBG] 3973555414429 COAP_TRANSLATED 16538_D8340222
[DBG] 3973563295074 HTTP_RECVD_SUCCESS 16525_E7DFE4B9
[DBG] 3973563506943 HTTP_TRANSLATED 16525_E7DFE4B9
[DBG] 3973630983748 COAP_RECEIVED 16539_2FE9C34B
[DBG] 3973631132630 COAP_TRANSLATED 16539_2FE9C34B
[DBG] 3973639344904 HTTP_RECVD_SUCCESS 16526_CA2A87C0
[DBG] 3973639559752 HTTP_TRANSLATED 16526_CA2A87C0
[DBG] 3973710919095 COAP_RECEIVED 16540_C7F1D936
[DBG] 3973711071686 COAP_TRANSLATED 16540_C7F1D936
[DBG] 3973715037508 HTTP_RECVD_SUCCESS 16527_2A739565
[DBG] 3973715327343 HTTP_TRANSLATED 16527_2A739565
[DBG] 3973786872268 COAP_RECEIVED 16541_FA9C14F8
[DBG] 3973787045046 COAP_TRANSLATED 16541_FA9C14F8
[DBG] 3973791089341 HTTP_RECVD_SUCCESS 16528_4D6C2FDE
[DBG] 3973791297701 HTTP_TRANSLATED 16528_4D6C2FDE
[DBG] 3973863178544 COAP_RECEIVED 16542_2EFDBFE7
[DBG] 3973863344856 COAP_TRANSLATED 16542_2EFDBFE7
[DBG] 3973866695429 HTTP_RECVD_SUCCESS 16529_A932BE4A
[DBG] 3973866898650 HTTP_TRANSLATED 16529_A932BE4A
[DBG] 3973939083509 COAP_RECEIVED 16543_BC075657
[DBG] 3973939288416 COAP_TRANSLATED 16543_BC075657
[DBG] 3973946790208 HTTP_RECVD_SUCCESS 16530_DFF8035D
[DBG] 3973946992591 HTTP_TRANSLATED 16530_DFF8035D
[DBG] 3974014974566 COAP_RECEIVED 16544_DB3827BC
[DBG] 3974015173728 COAP_TRANSLATED 16544_DB3827BC
[DBG] 3974022858644 HTTP_RECVD_SUCCESS 16531_DB64984E
[DBG] 3974023079710 HTTP_TRANSLATED 16531_DB64984E
[DBG] 3974094954787 COAP_RECEIVED 16545_A296D76D
[DBG] 3974095173046 COAP_TRANSLATED 16545_A296D76D
[DBG] 3974099102023 HTTP_RECVD_SUCCESS 16532_4C3CCADB
[DBG] 3974099307120 HTTP_TRANSLATED 16532_4C3CCADB
[DBG] 3974171153000 COAP_RECEIVED 16546_1F82F2D8
[DBG] 3974171297148 COAP_TRANSLATED 16546_1F82F2D8
[DBG] 3974174806352 HTTP_RECVD_SUCCESS 16533_005A54C0
[DBG] 3974175011667 HTTP_TRANSLATED 16533_005A54C0
[DBG] 3974247134351 COAP_RECEIVED 16547_3F087CF9
[DBG] 3974247275579 COAP_TRANSLATED 16547_3F087CF9
[DBG] 3974250835061 HTTP_RECVD_SUCCESS 16534_3951A249
[DBG] 3974251041735 HTTP_TRANSLATED 16534_3951A249
[DBG] 3974323047160 COAP_RECEIVED 16548_8E60BFB6
[DBG] 3974323188544 COAP_TRANSLATED 16548_8E60BFB6
[DBG] 3974331074114 HTTP_RECVD_SUCCESS 16535_4B352D60
[DBG] 3974331308435 HTTP_TRANSLATED 16535_4B352D60
[DBG] 3974399328359 COAP_RECEIVED 16549_10EF6428
[DBG] 3974399514876 COAP_TRANSLATED 16549_10EF6428
[DBG] 3974406859084 HTTP_RECVD_SUCCESS 16536_FF3FB981
[DBG] 3974407064306 HTTP_TRANSLATED 16536_FF3FB981
[DBG] 3974479065423 COAP_RECEIVED 16550_55B2FDAC
[DBG] 3974479213686 COAP_TRANSLATED 16550_55B2FDAC
[DBG] 3974482968527 HTTP_RECVD_SUCCESS 16537_74FFDF77
[DBG] 3974483165550 HTTP_TRANSLATED 16537_74FFDF77
[DBG] 3974555164243 COAP_RECEIVED 16551_F09B66D9
[DBG] 3974555303592 COAP_TRANSLATED 16551_F09B66D9
[DBG] 3974559298309 HTTP_RECVD_SUCCESS 16538_D8340222
[DBG] 3974559483052 HTTP_TRANSLATED 16538_D8340222
[DBG] 3974631095134 COAP_RECEIVED 16552_BCD0E357
[DBG] 3974631231292 COAP_TRANSLATED 16552_BCD0E357
[DBG] 3974635045606 HTTP_RECVD_SUCCESS 16539_2FE9C34B
[DBG] 3974635259068 HTTP_TRANSLATED 16539_2FE9C34B
[DBG] 3974707061138 COAP_RECEIVED 16553_64B05B5A
[DBG] 3974707213441 COAP_TRANSLATED 16553_64B05B5A
[DBG] 3974714744271 HTTP_RECVD_SUCCESS 16540_C7F1D936
[DBG] 3974714942534 HTTP_TRANSLATED 16540_C7F1D936
[DBG] 3974783020957 COAP_RECEIVED 16554_76B04B96
[DBG] 3974783159396 COAP_TRANSLATED 16554_76B04B96
[DBG] 3974790627809 HTTP_RECVD_SUCCESS 16541_FA9C14F8
[DBG] 3974790828472 HTTP_TRANSLATED 16541_FA9C14F8
[DBG] 3974862975008 COAP_RECEIVED 16555_8BE46261
[DBG] 3974863124228 COAP_TRANSLATED 16555_8BE46261
[DBG] 3974867465104 HTTP_RECVD_SUCCESS 16542_2EFDBFE7
[DBG] 3974867680411 HTTP_TRANSLATED 16542_2EFDBFE7
[DBG] 3974939162758 COAP_RECEIVED 16556_67616B81
[DBG] 3974939301763 COAP_TRANSLATED 16556_67616B81
[DBG] 3974944072753 HTTP_RECVD_SUCCESS 16543_BC075657
[DBG] 3974944406362 HTTP_TRANSLATED 16543_BC075657
[DBG] 3975015166486 COAP_RECEIVED 16557_7370F31C
[DBG] 3975015351372 COAP_TRANSLATED 16557_7370F31C
